emp_no,first_name,last_name,gender,salary,to_date
90923,Raimond,Bhattacharjee,M,56684,9999-01-01
90925,Odinaldo,Bugrara,F,40000,9999-01-01
90931,Sadun,Rousseau,M,75102,9999-01-01
90734,Alejandro,Zirintsis,F,40000,9999-01-01
90934,Tooru,Ghemri,M,40000,9999-01-01
90936,Xinglin,Yavatkar,M,92208,9999-01-01
90938,Duri,Nergos,M,40000,9999-01-01
90943,Adamantios,Picci,F,45531,9999-01-01
90735,Kayoko,Anily,M,61317,9999-01-01
90946,Arunas,Chaudhuri,F,40000,9999-01-01
90948,Gully,Matteis,M,40000,9999-01-01
90736,Fumino,Guardalben,F,40000,9999-01-01
90742,Sigeru,Heuser,F,40169,9999-01-01
90743,Rayond,Emden,M,45210,9999-01-01
90964,Basil,Kuszyk,M,40000,9999-01-01
90745,Richard,Marletta,M,42888,9999-01-01
90975,Dulce,Brickell,M,40000,9999-01-01
90749,Martins,Vesna,F,58527,9999-01-01
90978,Ramya,Ouhyoung,F,55276,9999-01-01
90982,Cullen,Basawa,M,40000,9999-01-01
90983,Gererd,Openshaw,M,46379,9999-01-01
90757,Aiman,Sadowski,M,51441,9999-01-01
90987,Teunis,Vural,M,48518,9999-01-01
90989,Xiping,Koblick,M,40000,9999-01-01
90994,Xinyu,Merel,M,52831,9999-01-01
90995,Aiman,Kilgore,M,47199,9999-01-01
90758,Billur,Rathonyi,M,40000,9999-01-01
90997,Navin,Angelopoulos,M,81022,9999-01-01
90998,Jessie,Schwartzbauer,F,81503,9999-01-01
90760,Hein,Vingron,M,42430,9999-01-01
91000,Radoslaw,Marrevee,M,40000,9999-01-01
90762,Paris,Choobineh,F,40000,9999-01-01
91005,Aamod,Kawashima,F,80843,9999-01-01
91009,Minghong,Liedekerke,M,40000,9999-01-01
90765,Lein,Neiman,M,40000,9999-01-01
91011,Eishiro,Baaleh,F,57455,9999-01-01
91016,Nalini,Shrader,M,51390,9999-01-01
90771,Divier,Luon,M,40000,9999-01-01
91018,Vitali,Binding,F,40000,9999-01-01
91022,Alagu,Kropatsch,M,40000,9999-01-01
91023,Volkmar,Nitsche,F,49520,9999-01-01
90776,Bouchung,Skrikant,M,52866,9999-01-01
91029,Navin,Crooks,F,78691,9999-01-01
91030,Indrajit,Linares,M,40000,9999-01-01
90778,Leucio,Kaiserswerth,F,40000,9999-01-01
90782,Danny,Olivero,F,47142,9999-01-01
90783,Stepehn,Hammerschmidt,F,40000,9999-01-01
90786,Roded,Barbanera,M,40000,9999-01-01
90789,Georgi,Ellozy,M,44236,9999-01-01
91034,Masali,Hopewell,F,47568,9999-01-01
91041,Sajjan,Mamelak,M,40000,9999-01-01
91043,Leah,Kropf,M,48813,9999-01-01
90793,Jinpo,Acton,F,47728,9999-01-01
91045,Shalesh,Krupka,F,40000,9999-01-01
91051,Aiman,Gelosh,M,48686,9999-01-01
90796,Adin,Rosch,F,40000,9999-01-01
91058,Weijing,Litzkow,F,61544,9999-01-01
91059,Dietrich,Hebert,M,54534,9999-01-01
91069,Izaskun,Dengi,F,46864,9999-01-01
91073,Aram,Waymire,M,54048,9999-01-01
91076,Lillian,Speel,F,64284,9999-01-01
91080,Parviz,Skogmar,M,75195,9999-01-01
91084,Aimee,Pokrovskii,M,40000,9999-01-01
91086,Jiakeng,Fioravanti,F,46552,9999-01-01
91091,Kwun,Luca,M,78322,9999-01-01
91093,Josyula,Luders,F,67687,9999-01-01
91101,Gennady,Siksek,M,40000,9999-01-01
91102,Richara,Bernatsky,M,40000,9999-01-01
91107,Fuqing,Hmelo,M,91417,9999-01-01
91113,Goncalo,Begiun,M,80500,9999-01-01
91126,Constantijn,Piazza,F,40000,9999-01-01
91127,Phuoc,Baar,F,64893,9999-01-01
91128,Terresa,Suessmith,M,55299,9999-01-01
91139,Gererd,Quittner,M,62547,9999-01-01
91141,Krassimir,Flowers,M,44269,9999-01-01
90802,Magy,Isard,M,56429,9999-01-01
91150,Kwee,Schaad,F,74637,9999-01-01
91153,Yefim,Clouatre,M,40000,9999-01-01
91156,Xiaoqiang,Erie,F,66847,9999-01-01
91159,Fusako,Boyle,F,48351,9999-01-01
90804,Otmar,Setia,F,40000,9999-01-01
91161,Nechama,Beerel,F,48928,9999-01-01
90805,Masoud,Sessa,F,40000,9999-01-01
91166,Satoru,Bahl,M,40000,9999-01-01
90810,Barton,Buchter,F,40000,9999-01-01
91174,Nadjib,Zobel,F,40000,9999-01-01
90812,Marie,Thibadeau,M,79292,9999-01-01
91187,Shigehito,Falby,M,86475,9999-01-01
90813,Tse,Fritzsche,M,54845,9999-01-01
91191,Uinam,Ladret,M,46582,9999-01-01
91196,Sushant,Garrabrants,F,43793,9999-01-01
90821,Jingling,Kadhim,M,55574,9999-01-01
91203,Troy,Eugenio,F,40000,9999-01-01
91204,Wanqing,Shigei,M,47553,9999-01-01
91205,Matk,Ducloy,F,40776,9999-01-01
91206,Hauke,Danner,M,55230,9999-01-01
90833,Joydip,Sridhar,M,40000,9999-01-01
91214,Rildo,Fadgyas,M,49342,9999-01-01
91215,Olivera,Kroon,M,55949,9999-01-01
91401,Taegyun,Fetvedt,M,40000,9999-01-01
91217,Xuedong,Nilsson,F,56086,9999-01-01
91221,Gianluca,Siochi,M,69319,9999-01-01
91222,Pasqua,Atrawala,F,46291,9999-01-01
91225,Pranjal,Mamelak,M,58877,9999-01-01
91227,Spyrose,Bala,M,40000,9999-01-01
91228,Hauke,Leijenhorst,M,54436,9999-01-01
91405,Surveyors,Ghelli,M,42385,9999-01-01
91243,Mads,Anick,F,53083,9999-01-01
91246,Xiaoshan,Makrucki,M,46361,9999-01-01
91409,Monique,Demke,M,44931,9999-01-01
91411,Chenyi,Keirsey,M,57593,9999-01-01
91265,Somnath,Ohori,M,85948,9999-01-01
91413,Ekawit,Asser,M,40000,9999-01-01
91270,Xiahua,Hiraishi,F,65288,9999-01-01
91420,Jacqueline,Suppi,M,70312,9999-01-01
91274,Khalid,Gecsel,F,43353,9999-01-01
91275,Caolyn,Bouloucos,F,40935,9999-01-01
91276,Gen,Ramamoorthy,M,53680,9999-01-01
91279,Nathan,Terwilliger,F,40097,9999-01-01
91289,Marit,Pramanik,M,64159,9999-01-01
91424,Mabry,Talmon,M,40000,9999-01-01
91297,Yuchang,Pellegrinelli,M,77910,9999-01-01
91306,Lubomir,Gornas,F,51448,9999-01-01
91429,Shaunak,Pollock,M,76441,9999-01-01
91307,Gladys,Erva,F,59638,9999-01-01
91310,Gaurav,Kakkad,F,59605,9999-01-01
91314,Hilari,Fendler,M,50460,9999-01-01
91438,Feiyu,Comellas,M,40000,9999-01-01
91317,Paraskevi,Anandan,F,65842,9999-01-01
91325,Phillip,Beutelspacher,M,49253,9999-01-01
91442,Subhankar,Schaad,F,40000,9999-01-01
91328,Kazuyasu,Neiman,F,47677,9999-01-01
91329,Masoud,Brandsma,M,40000,9999-01-01
91330,Franziska,Kopetz,M,54398,9999-01-01
91447,Giri,Thambidurai,M,57659,9999-01-01
91334,Khun,Lorys,F,65586,9999-01-01
91338,Ipke,Eugenio,F,40000,9999-01-01
91341,Weiru,Fontan,M,40000,9999-01-01
91448,Chuanyi,Riesenhuber,M,41742,9999-01-01
91344,Nishit,Schueller,F,75353,9999-01-01
91451,Akeno,Savasere,F,40000,9999-01-01
91348,Basim,Muchinsky,F,40000,9999-01-01
91350,Boriana,Murrill,M,44380,9999-01-01
91452,Nevio,Flasterstein,F,81767,9999-01-01
91454,Padma,Baek,M,45513,9999-01-01
91365,Xudong,Caine,M,68564,9999-01-01
91366,Chinho,Munoz,F,50827,9999-01-01
91367,Kerryn,Sluis,M,40000,9999-01-01
91456,Jovan,Luce,M,53125,9999-01-01
91372,Aloys,Lanteri,M,43900,9999-01-01
91373,Shigenori,Cusworth,M,87007,9999-01-01
91457,Volkmar,Schusler,F,85084,9999-01-01
91469,Ronghao,Georgakopoulos,F,40000,9999-01-01
91380,Gay,Braunschweig,F,63557,9999-01-01
91383,Shalesh,Bridgland,F,40000,9999-01-01
91387,Shakhar,Jumpertz,F,40197,9999-01-01
91392,Rimon,Junet,M,40000,9999-01-01
91395,Golgen,Aseltine,M,78789,9999-01-01
91473,Gadiel,Kuzuoka,M,40000,9999-01-01
91399,Rafail,Kakkad,M,40000,9999-01-01
91475,Pranay,Raczkowsky,M,64386,9999-01-01
91485,Khoa,Asser,M,40000,9999-01-01
91489,Leucio,Viele,M,40000,9999-01-01
91593,Pantung,Unno,F,61301,9999-01-01
91493,Filipe,Gien,F,43320,9999-01-01
91600,Mountaz,Rusmann,M,48563,9999-01-01
91496,Sven,Casperson,M,55157,9999-01-01
91603,Adil,Ghelli,M,60932,9999-01-01
91607,Josyula,Speckmann,F,40000,9999-01-01
91608,Sachio,Osgood,F,40000,9999-01-01
91500,Bogdan,Kriebel,F,42243,9999-01-01
91613,Bilhanan,Slutz,F,54239,9999-01-01
91614,Yechezkel,Wixon,M,40000,9999-01-01
91620,Jenwei,McDermid,F,40000,9999-01-01
91623,Haldun,Manderick,M,40000,9999-01-01
91506,Lillian,Isaac,F,91478,9999-01-01
91628,Krister,Fiutem,M,62470,9999-01-01
91630,Saniya,Maquelin,M,54178,9999-01-01
91508,Tonia,Erdmenger,M,45894,9999-01-01
91637,Gino,Menhoudj,F,70947,9999-01-01
91638,Youjian,Siprelle,M,61328,9999-01-01
91510,Chandrasekaran,Murthy,F,40000,9999-01-01
91641,Doowon,Fontet,M,49195,9999-01-01
91644,Jordanka,Bashian,F,56728,9999-01-01
91511,Kerhong,Birdsall,F,78903,9999-01-01
91516,Kolar,Bazzichi,M,53397,9999-01-01
91652,Kasturi,Staylopatis,M,62656,9999-01-01
91655,Nahid,Remmers,M,40000,9999-01-01
91656,Clyde,Collavizza,M,40000,9999-01-01
91659,Oksana,Besancenot,M,40000,9999-01-01
91517,Serif,Hofstetter,M,81869,9999-01-01
91664,Lorien,Gyorkos,M,55571,9999-01-01
91675,Parke,Wrigley,F,80474,9999-01-01
91681,Gennadi,Ananiadou,M,75814,9999-01-01
91688,Vishv,Veevers,M,40000,9999-01-01
91689,Yaghout,Strooper,M,40000,9999-01-01
91694,Maha,Showalter,M,51244,9999-01-01
91696,Chikara,Pileggi,M,40000,9999-01-01
91698,Pascal,Angot,F,70566,9999-01-01
91699,Bogdan,Camurati,F,65628,9999-01-01
91702,Kensei,Stanfel,F,44308,9999-01-01
91704,Utz,Antonisse,F,49123,9999-01-01
91708,Mori,Bahi,M,40000,9999-01-01
91713,Oddvar,Emmart,F,52466,9999-01-01
91718,Yuuichi,Gubsky,F,77844,9999-01-01
91720,Phillip,Suwa,M,44672,9999-01-01
91722,Yonghoan,Dolinsky,M,40000,9999-01-01
91723,Guangming,Foote,M,40000,9999-01-01
91726,Kyoichi,Erdi,M,40000,9999-01-01
91742,Ramzi,Mapelli,M,65133,9999-01-01
91519,Danco,Panienski,M,40000,9999-01-01
91746,Kiam,Cools,M,40000,9999-01-01
91748,Marin,Kroft,F,40000,9999-01-01
91521,Akeel,Murthy,F,60815,9999-01-01
91757,Shugo,Gide,M,43203,9999-01-01
91527,Basant,Klerer,M,50492,9999-01-01
91763,Abdulla,Gronowski,F,50283,9999-01-01
91765,Saeko,Alameldin,F,67343,9999-01-01
91531,Aksel,Wissmann,M,57846,9999-01-01
91541,Slavian,McFarlin,M,40000,9999-01-01
91543,Yechiam,Dredge,M,57235,9999-01-01
91772,Mostafa,Tchuente,F,40000,9999-01-01
91774,Hugo,Pietracaprina,M,89162,9999-01-01
91547,Jiafu,Speel,M,40000,9999-01-01
91775,Kristian,Nishimukai,F,49481,9999-01-01
91778,Fumiya,Coullard,M,40000,9999-01-01
91557,Yuping,Gomatam,M,40000,9999-01-01
91563,Hugh,Munos,M,47996,9999-01-01
91799,Dayanand,Gill,F,56114,9999-01-01
91802,Alassane,Meriste,F,63586,9999-01-01
91566,Hongzue,Rohrbach,F,74683,9999-01-01
91807,Susuma,Masaki,F,40000,9999-01-01
91812,Anyuan,Guting,M,67334,9999-01-01
91574,Doowon,Vendrig,M,40000,9999-01-01
91813,Zhiwei,Bernini,M,40000,9999-01-01
91578,Weicheng,Rikino,M,42905,9999-01-01
91819,Fayez,Lipner,F,47555,9999-01-01
91580,Greger,Koshiba,M,49600,9999-01-01
91820,Arunachalam,Hofman,F,50117,9999-01-01
91821,Serif,Shigei,F,56552,9999-01-01
91583,Dinkar,Kroft,M,66424,9999-01-01
91827,Samphel,Impagliazzo,F,77505,9999-01-01
91960,Peternela,Decleir,M,89751,9999-01-01
91835,Zhigen,Segond,M,40000,9999-01-01
91836,Mario,Harnett,F,42307,9999-01-01
91837,Khosrow,Vigier,M,61800,9999-01-01
91839,Fumitake,Wegerle,F,50414,9999-01-01
91845,Caolyn,Zeidenstein,F,45505,9999-01-01
91846,Subbu,Selvestrel,M,40000,9999-01-01
91847,Bedir,Krybus,M,86753,9999-01-01
91850,Rasikan,Keirsey,M,40000,9999-01-01
91851,Shigeu,Wiegley,M,40000,9999-01-01
91972,Moie,Woycyznski,M,62787,9999-01-01
91862,Hitomi,Kilgore,M,40000,9999-01-01
91870,Chanjung,Fasbender,M,46801,9999-01-01
91976,Sajjan,Baaz,F,41182,9999-01-01
91871,Selwyn,Androutsos,M,40000,9999-01-01
91872,Yongqiao,Masaki,M,40000,9999-01-01
91875,Herbert,Peternell,M,40000,9999-01-01
91877,Jiang,Rodiger,M,50397,9999-01-01
91977,Kinh,Reutenauer,M,40000,9999-01-01
91880,Ingemar,Hockney,F,77020,9999-01-01
91979,Franziska,Nergos,M,40000,9999-01-01
91885,Fai,Moehrke,M,40000,9999-01-01
91982,Masami,Zschoche,M,60697,9999-01-01
91888,Peer,Werthner,M,40000,9999-01-01
91890,Tonia,Madeira,F,67875,9999-01-01
91986,Thodoros,Shumilov,M,59591,9999-01-01
91898,Dines,Brlek,F,53445,9999-01-01
91900,Shooichi,Unno,M,45518,9999-01-01
91993,Bernd,Camurati,F,40000,9999-01-01
91903,Rosalie,Kaiser,M,46810,9999-01-01
91904,Cordelia,Penttonen,M,64913,9999-01-01
91908,Munenori,Kalsbeek,M,40000,9999-01-01
91909,Yinghua,Ghelli,M,61122,9999-01-01
91912,Dzung,Marletta,F,40000,9999-01-01
91913,Alain,Hofmeyr,F,40000,9999-01-01
91996,Shmuel,Cronan,M,49107,9999-01-01
91997,Pranas,Kaminger,M,55832,9999-01-01
91927,Yongqiao,Valtorta,F,64389,9999-01-01
92003,Martial,Matheson,F,47478,9999-01-01
91932,Zhenhua,Crooks,M,40000,9999-01-01
91933,Alassane,Radivojevic,M,42252,9999-01-01
92007,Arco,Dymetman,M,40000,9999-01-01
91947,Bikash,Slaats,F,40000,9999-01-01
92014,Keiichiro,dAstous,M,53464,9999-01-01
91953,Nirmal,Luks,M,64003,9999-01-01
91955,Mantis,Mamelak,M,85723,9999-01-01
92015,Xiong,Olivero,F,40000,9999-01-01
92016,Uriel,Vendrig,M,61192,9999-01-01
92019,Yurij,Nanard,F,78689,9999-01-01
92020,Siddarth,Berztiss,F,41695,9999-01-01
92025,Sadok,Bharadwaj,M,40000,9999-01-01
92144,Ymte,Rosar,F,60310,9999-01-01
92145,Marl,Schueller,M,86009,9999-01-01
92027,Georg,Adachi,M,40000,9999-01-01
92151,Erzsebet,Unno,M,40000,9999-01-01
92030,Vitaly,Zobel,M,89090,9999-01-01
92154,Luerbio,Pleszkun,F,58636,9999-01-01
92157,Ioana,Matzel,F,72728,9999-01-01
92042,Remmert,Lupu,M,40000,9999-01-01
92176,Adib,Pesch,F,40000,9999-01-01
92043,Chriss,Lortz,M,59307,9999-01-01
92053,Uri,Gonthier,F,79053,9999-01-01
92185,Sarita,Cannane,M,68740,9999-01-01
92186,Golgen,Kalsbeek,F,40000,9999-01-01
92191,Conal,Ossenbruggen,F,40167,9999-01-01
92195,Gila,Rosch,M,42325,9999-01-01
92054,Gonzalo,Cooley,M,65403,9999-01-01
92203,Alexius,Crouzet,F,40000,9999-01-01
92063,Deniz,Olivero,M,52172,9999-01-01
92206,Gino,Zeleznik,F,40000,9999-01-01
92209,Maria,Comyn,M,40000,9999-01-01
92210,Kazuhito,Assaf,M,40000,9999-01-01
92086,Weiru,Ariola,M,62578,9999-01-01
92215,Sreenivas,Gaughan,F,40000,9999-01-01
92218,Along,Ritcey,F,48314,9999-01-01
92221,Moie,Bednarek,F,40000,9999-01-01
92222,Mong,Tyugu,F,56165,9999-01-01
92225,Make,Versino,M,79752,9999-01-01
92231,Mana,Rikino,F,76495,9999-01-01
92089,Youjian,Fiutem,M,44320,9999-01-01
92235,Leni,Bauknecht,M,40000,9999-01-01
92237,Yakkov,Duclos,F,40000,9999-01-01
92090,Felicidad,Snyers,M,65245,9999-01-01
92241,Zeydy,Oaver,M,51171,9999-01-01
92245,Marlo,Hiltgen,M,69136,9999-01-01
92248,Alejandro,Liesche,M,43279,9999-01-01
92251,Jianhao,Furudate,M,64631,9999-01-01
92253,Hailing,Schwartzburd,F,94226,9999-01-01
92259,Moty,Ashish,F,66032,9999-01-01
92260,Masato,Sidou,M,40000,9999-01-01
92262,Danae,Imataki,M,46407,9999-01-01
92263,Takahiro,Spataro,F,42132,9999-01-01
92264,Basim,Jansen,F,56407,9999-01-01
92265,Atreyi,Portugali,M,45607,9999-01-01
92270,Uri,Krzyzanowski,F,40000,9999-01-01
92285,Mart,Benaini,F,61890,9999-01-01
92293,Frazer,Cardazo,M,40000,9999-01-01
92297,Becky,Gomatam,F,55657,9999-01-01
92302,Cullen,Lieberherr,F,73948,9999-01-01
92305,Srinidhi,Nooteboom,F,58467,9999-01-01
92313,Xudong,Setia,F,92546,9999-01-01
92316,Mokhtar,Carrere,M,63404,9999-01-01
92322,Jolita,Grospietsch,F,40000,9999-01-01
92323,Florina,Azuma,M,67140,9999-01-01
92324,Douadi,Poupard,F,40000,9999-01-01
92092,Sariel,Cummings,M,60388,9999-01-01
92093,Ulises,Diderrich,M,72076,9999-01-01
92095,Ekawit,Pargaonkar,M,54158,9999-01-01
92099,Idoia,Muchinsky,F,40000,9999-01-01
92338,Fun,Verspoor,M,40000,9999-01-01
92340,Berhard,Nitsch,F,45547,9999-01-01
92111,Sergi,Brlek,M,40000,9999-01-01
92341,Rajmohan,Benner,M,55366,9999-01-01
92344,Paloma,Hanabata,M,40000,9999-01-01
92346,Adam,Snyers,F,72706,9999-01-01
92349,Conrado,Ventosa,M,40000,9999-01-01
92354,Chaosheng,Lammel,F,41560,9999-01-01
92114,Theron,Bierbaum,F,59120,9999-01-01
92360,Licheng,Kropatsch,M,41321,9999-01-01
92117,Djelloul,Hammerschmidt,M,40239,9999-01-01
92369,Venkatesan,Kopetz,F,53632,9999-01-01
92373,Angus,Lupu,M,40000,9999-01-01
92119,Jamaludin,Minakawa,F,62128,9999-01-01
92121,Mototsugu,Kakkad,F,53224,9999-01-01
92385,Nagui,Armand,M,44386,9999-01-01
92125,Toshimi,Pettey,F,47537,9999-01-01
92391,Sandeepan,Zallocco,M,67261,9999-01-01
92392,Gennadi,Burnard,M,43158,9999-01-01
92396,Baziley,Couchot,M,57270,9999-01-01
92397,Gregory,Coullard,F,40000,9999-01-01
92133,Tran,Sommer,M,58003,9999-01-01
92412,Ger,Lindenbaum,F,66793,9999-01-01
92136,Isaac,Kamber,F,48941,9999-01-01
92414,Charlene,Selvestrel,F,49941,9999-01-01
92415,Zorica,Lemarechal,M,60129,9999-01-01
92416,Genevieve,Oskamp,F,76482,9999-01-01
92138,Feipei,Armand,M,64246,9999-01-01
92417,Aimee,Pollacia,F,59453,9999-01-01
92418,Kaijung,Luiz,F,52279,9999-01-01
92419,Dzung,Kuzuoka,M,71081,9999-01-01
92140,Heping,Khasidashvili,M,41628,9999-01-01
92422,Baoqiu,Comte,M,55553,9999-01-01
92513,Honesty,Asrin,F,55687,9999-01-01
92429,Mariusz,Yurov,F,40000,9999-01-01
92441,Shugo,Bennet,F,53324,9999-01-01
92442,Lenore,Birdsall,M,48790,9999-01-01
92446,Mariangiola,Schach,M,62296,9999-01-01
92516,Chiranjit,Antonakopoulos,M,40000,9999-01-01
92451,Evgueni,Merli,M,40000,9999-01-01
92517,Mamdouh,Suessmith,M,40000,9999-01-01
92457,Zvonko,Schauser,M,49420,9999-01-01
92459,Becky,Serdy,M,40000,9999-01-01
92460,Mamdouh,Joslin,M,80421,9999-01-01
92524,Gou,Peltason,F,40000,9999-01-01
92466,Rajmohan,Varman,M,83883,9999-01-01
92470,Giao,Reeken,M,40000,9999-01-01
92531,Wuxu,Hockney,F,40716,9999-01-01
92475,Miyeon,Turnbull,F,43440,9999-01-01
92479,Jinpo,Leuchs,M,40000,9999-01-01
92483,Boaz,Lueh,F,75911,9999-01-01
92533,Martine,Eastman,M,40000,9999-01-01
92485,Hein,Turnbull,F,55068,9999-01-01
92535,Sarita,Pero,F,64712,9999-01-01
92489,Bowen,Murthy,M,40000,9999-01-01
92492,Yannis,Chaudhuri,F,63883,9999-01-01
92536,Nitsan,Rouquie,F,59854,9999-01-01
92493,Constantijn,Merro,M,40000,9999-01-01
92537,Abdulla,Nitsch,M,53275,9999-01-01
92499,Valery,Jording,M,49411,9999-01-01
92538,Kyoichi,Orlowska,M,74313,9999-01-01
92508,Alassane,Baaz,M,40000,9999-01-01
92553,Phule,Zolotykh,M,61526,9999-01-01
92559,Georg,Muchinsky,M,57184,9999-01-01
92560,Khalid,Lundstrom,M,40000,9999-01-01
92696,King,Rouquie,F,46316,9999-01-01
92563,Kensyu,Ranze,M,49734,9999-01-01
92704,Khalil,Atrawala,F,40000,9999-01-01
92571,Bilhanan,Parveen,M,83202,9999-01-01
92709,Lansing,Billingsley,M,40000,9999-01-01
92711,Nadjib,Schmittgen,M,40000,9999-01-01
92582,Gou,Farris,F,40000,9999-01-01
92718,Sibyl,Marciano,M,57471,9999-01-01
92719,Hairong,Ibel,F,40000,9999-01-01
92720,Sungwon,Bondorf,F,59377,9999-01-01
92722,Pranas,Poupard,M,54279,9999-01-01
92730,Junichi,Ruemmler,F,67610,9999-01-01
92584,Hidekazu,Denti,F,45611,9999-01-01
92592,Kirk,Lorho,F,76317,9999-01-01
92737,Ingmar,Fontan,M,58855,9999-01-01
92740,Udaiprakash,Kamber,F,47611,9999-01-01
92747,Uno,Suri,M,68774,9999-01-01
92749,Chiradeep,Demir,M,72556,9999-01-01
92593,Feipei,Kisuki,F,42353,9999-01-01
92751,Ibibia,Monkewich,F,42662,9999-01-01
92752,Uzi,Sadowski,F,40000,9999-01-01
92594,Renny,Herath,M,40925,9999-01-01
92755,Susumu,Fontet,F,62224,9999-01-01
92757,Valery,Waymire,M,59745,9999-01-01
92758,Georgi,Francisci,M,42272,9999-01-01
92601,Moriyoshi,Ravishankar,F,69379,9999-01-01
92761,Berni,Verspoor,M,48369,9999-01-01
92766,Candida,Benzmuller,M,69120,9999-01-01
92603,Charlene,Trelles,F,50501,9999-01-01
92770,Sudharsan,Braunmuhl,M,46554,9999-01-01
92771,Renee,Danley,M,46522,9999-01-01
92614,Armond,Tsukune,F,44956,9999-01-01
92776,Elzbieta,Schapiro,M,74897,9999-01-01
92785,Lunjin,Underwood,M,40000,9999-01-01
92620,Guenter,Danley,M,40000,9999-01-01
92796,Susumu,Tagansky,F,43935,9999-01-01
92799,Reinhold,Caine,M,40000,9999-01-01
92623,Pradeep,Sethi,M,64080,9999-01-01
92801,Marco,Vrecion,M,46452,9999-01-01
92802,Alair,Luks,F,76564,9999-01-01
92803,Gal,Senzako,F,72408,9999-01-01
92627,Xiaoshan,Yurek,F,60034,9999-01-01
92808,Hinrich,Junet,F,40000,9999-01-01
92811,Tetsurou,Lanzelotte,F,83714,9999-01-01
92630,Arunachalam,Erie,M,76786,9999-01-01
92816,Bikash,Veeraraghavan,M,67759,9999-01-01
92817,Yucai,Bade,M,40000,9999-01-01
92819,Yaghout,Munck,F,40000,9999-01-01
92821,Ute,Journel,M,47254,9999-01-01
92822,IEEE,Masaki,F,57702,9999-01-01
92828,Nimmagadda,Yetim,M,54407,9999-01-01
92829,Nechama,Kalefeld,M,50087,9999-01-01
92833,Jeanna,Jullig,M,47336,9999-01-01
92834,Sigeru,Irland,M,65959,9999-01-01
92835,Freyja,Godskesen,M,56357,9999-01-01
92836,Ziva,Montresor,M,43568,9999-01-01
92842,Maris,Lorie,F,40000,9999-01-01
92851,Genki,Capobianchi,M,45494,9999-01-01
92856,Gurbir,Stafford,F,40946,9999-01-01
92858,Eberhardt,Grabner,M,56681,9999-01-01
92859,Padma,Hanabata,F,41108,9999-01-01
92870,Atilio,Imataki,F,47261,9999-01-01
92874,Ortrun,Gronowski,M,75333,9999-01-01
92878,Phule,Birjandi,M,78958,9999-01-01
92879,Mana,Hellwagner,M,49087,9999-01-01
92880,Goa,Herber,M,52141,9999-01-01
92887,Kazuhiro,Oxenboll,F,55713,9999-01-01
92888,Chanjung,Capobianchi,F,47910,9999-01-01
92893,Shiv,Egerstedt,M,40000,9999-01-01
92633,Adit,Molberg,M,52501,9999-01-01
92898,Gil,Ghazalie,F,68060,9999-01-01
92899,Kauko,Vakili,F,46444,9999-01-01
92900,Guiseppe,Krider,M,92016,9999-01-01
92904,Bluma,Kusalik,M,75750,9999-01-01
92637,Adhemar,Denos,F,57104,9999-01-01
92912,Shigeichiro,Sichman,M,40000,9999-01-01
92644,Hideo,Baig,M,40000,9999-01-01
92646,Xianlong,Fadgyas,F,66314,9999-01-01
92650,Kiyotoshi,Biron,M,41411,9999-01-01
92936,Shih,Renear,M,40000,9999-01-01
92652,Pramod,Mansanne,F,40000,9999-01-01
92945,Marlo,Tyugu,M,92271,9999-01-01
92660,Kenton,Hanratty,M,40000,9999-01-01
92946,Yannik,Thombley,F,52852,9999-01-01
92949,Khosrow,Sewelson,M,40000,9999-01-01
92950,Weiru,Kushner,F,40386,9999-01-01
92951,Shalesh,Armand,M,40000,9999-01-01
92664,Kellyn,Kuhnemann,F,52550,9999-01-01
92959,Trygve,Honiden,M,49541,9999-01-01
92667,Aloke,Takanami,F,75466,9999-01-01
92961,Youjian,Speek,M,57513,9999-01-01
92965,Weiye,Salinas,F,56969,9999-01-01
92968,Moriyoshi,Gecseg,F,40000,9999-01-01
92669,Kazuyasu,Yeung,M,45837,9999-01-01
92970,Goetz,Segond,M,71467,9999-01-01
92972,Marjo,Ramamoorthy,M,41684,9999-01-01
92674,Irene,Rettelbach,M,40000,9999-01-01
92977,Alair,Naumovich,F,67607,9999-01-01
92980,Quingbo,Kakkad,M,50216,9999-01-01
92981,Gurbir,Raoux,M,74454,9999-01-01
92983,Masoud,Rosca,M,48444,9999-01-01
92678,Zissis,Mullainathan,M,65301,9999-01-01
92987,Kiyotoshi,Emden,M,56600,9999-01-01
92996,Duangkaew,Negoita,M,40000,9999-01-01
92683,Kwan,Bouloucos,M,40000,9999-01-01
93000,Oscar,Marakhovsky,F,40000,9999-01-01
93001,Kersti,Pusterhofer,M,70062,9999-01-01
93005,Yurij,Munos,F,78520,9999-01-01
92687,Zhenbing,Impagliazzo,M,84490,9999-01-01
92688,Mitsuyuki,Schahn,F,79400,9999-01-01
93017,Gian,Terkki,F,40000,9999-01-01
92690,Jackson,Yurov,M,52299,9999-01-01
93020,Masako,Fraisse,M,44947,9999-01-01
92694,Navid,Tetzlaff,M,47560,9999-01-01
93030,Ulf,Selvestrel,M,40000,9999-01-01
93031,Supot,Kakkar,F,72536,9999-01-01
93074,KayLiang,Talmor,F,40000,9999-01-01
93038,Chenyi,Michaeli,M,68017,9999-01-01
93039,Martijn,Heiserman,M,58307,9999-01-01
93041,Teiji,Beetstra,F,40000,9999-01-01
93043,Takahira,Andreotta,F,51763,9999-01-01
93048,Dayanand,Koprowski,F,54825,9999-01-01
93049,Christoper,Ananiadou,F,45717,9999-01-01
